fips,tmin201701,tmin201702,tmin201703,tmin201704,tmin201705,tmin201706,tmin201707,tmin201708,tmin201709,tmin201710,tmin201711,tmin201712,tmin201801,tmin201802,tmin201803,tmin201804,tmin201805,tmin201806,tmin201807,tmin201808,tmin201809,tmin201810,tmin201811,tmin201812,tmin201901,tmin201902,tmin201903,tmin201904,tmin201905,tmin201906,tmin201907,tmin201908,tmin201909,tmin201910,tmin201911,tmin201912,tmax201701,tmax201702,tmax201703,tmax201704,tmax201705,tmax201706,tmax201707,tmax201708,tmax201709,tmax201710,tmax201711,tmax201712,tmax201801,tmax201802,tmax201803,tmax201804,tmax201805,tmax201806,tmax201807,tmax201808,tmax201809,tmax201810,tmax201811,tmax201812,tmax201901,tmax201902,tmax201903,tmax201904,tmax201905,tmax201906,tmax201907,tmax201908,tmax201909,tmax201910,tmax201911,tmax201912,tavg201701,tavg201702,tavg201703,tavg201704,tavg201705,tavg201706,tavg201707,tavg201708,tavg201709,tavg201710,tavg201711,tavg201712,tavg201801,tavg201802,tavg201803,tavg201804,tavg201805,tavg201806,tavg201807,tavg201808,tavg201809,tavg201810,tavg201811,tavg201812,tavg201901,tavg201902,tavg201903,tavg201904,tavg201905,tavg201906,tavg201907,tavg201908,tavg201909,tavg201910,tavg201911,tavg201912,prec201701,prec201702,prec201703,prec201704,prec201705,prec201706,prec201707,prec201708,prec201709,prec201710,prec201711,prec201712,prec201801,prec201802,prec201803,prec201804,prec201805,prec201806,prec201807,prec201808,prec201809,prec201810,prec201811,prec201812,prec201901,prec201902,prec201903,prec201904,prec201905,prec201906,prec201907,prec201908,prec201909,prec201910,prec201911,prec201912
21119,0.772887583,0.582330813,1.671485959,9.498711911,12.09739657,15.30036326,18.54105985,16.84870349,13.56732999,8.305441851,2.258122668,-2.508374784,-6.24565677,1.98830006,0.52709264,3.529605446,15.15055576,17.4234875,18.35273784,18.26671331,18.19289903,8.993187156,0.74499641,0.012979741,-2.494274381,0.502978768,0.107050557,7.159080196,13.91922308,15.93003692,18.7097471,17.47535019,15.77740038,9.027113492,-0.614158742,0.371346162,9.595579816,13.97970234,14.77137494,22.41824526,23.82224771,27.44932296,29.72174938,27.90623487,25.87116671,22.22066799,14.59233229,7.904685687,5.274466107,12.92905274,11.87552439,17.25910908,27.43043975,28.76764821,29.69811583,28.76801411,27.56066506,20.56698113,11.08149924,8.92660201,6.792484027,11.23044567,12.96067221,21.05949238,26.08228851,26.89887731,29.67080218,29.2229925,30.04257556,22.42707946,12.097731,11.16523938,5.184233699,7.281016576,8.22143045,15.95847859,17.95982214,21.37484311,24.13140461,22.37746918,19.71924835,15.26305492,8.425227479,2.698155452,-0.485595331,7.458676402,6.201308515,10.39435726,21.29049775,23.09556786,24.02542683,23.51736371,22.87678204,14.78008414,5.913247823,4.469790876,2.149104823,5.866712217,6.533861382,14.10928629,20.0007558,21.41445712,24.19027464,23.34917134,22.90998797,15.72709647,5.741786128,5.76829277,92.01033173,33.19259276,78.14017199,99.72794395,132.2174207,75.89504188,95.67287905,114.0653017,39.94350381,114.1546593,31.04438194,54.9589991,48.48418526,164.9947806,100.7250603,61.72408984,85.04328352,118.111103,79.34644843,85.52966882,133.8195458,56.19834967,98.21670862,130.3061619,0.055523321,0.112386223,0.037917598,0.04536323,0.055561725,0.093703659,0.052748,0.024072767,0.003309066,0.063892892,0.039376473,0.076817968
21121,0.787886982,0.202805569,1.56696935,9.166625398,11.76246979,14.9818379,18.57642107,16.82399374,13.21103143,7.415182926,1.780135402,-2.997380223,-6.787838513,2.057202393,0.919969561,3.306221474,14.88165548,17.57266375,18.43862835,18.27430977,18.21318394,8.791054897,0.163061519,0.122088663,-2.529694258,0.603325498,0.079710772,6.773388757,13.63730602,15.94700912,18.88111834,17.64572443,15.43337567,8.465042261,-1.20099054,0.116761615,9.719680057,14.22440348,15.24945176,22.39887607,24.26364099,27.61806834,30.25749709,28.31577287,26.1242615,22.25900487,14.96682193,8.040692498,5.123392474,13.41035031,12.67595151,16.68726885,27.8803811,29.35354579,30.13966789,28.87622025,27.84160869,20.94211875,11.14104908,9.359415817,6.998960682,11.86301323,13.15619564,21.36543031,26.48957025,27.68266832,30.19542551,29.97530933,30.59097466,22.61604625,12.3171148,11.79801181,5.253783519,7.213604523,8.408210553,15.78275073,18.01305539,21.29995312,24.41695908,22.56988331,19.66764646,14.8370939,8.373478668,2.521656138,-0.832223019,7.73377635,6.797960535,9.99674516,21.38101829,23.46310477,24.28914812,23.57526501,23.02739631,14.86658682,5.652055302,4.74075224,2.234633212,6.233169365,6.617953207,14.06940954,20.06343813,21.81483872,24.53827192,23.81051688,23.01217516,15.54054426,5.558062131,5.957386712,101.8358522,43.71489433,119.0941039,168.2942864,158.6662215,119.1608652,110.1729945,141.2532832,58.51777534,130.4815051,48.89705371,81.69193861,43.40874919,244.6824553,92.80906952,105.9250879,101.2551825,154.8719363,108.2281486,112.96307,149.5493479,63.07330655,130.4792859,132.1758024,0.058748799,0.154200633,0.038363475,0.063107366,0.066724741,0.120467263,0.081701987,0.040978265,0.004787072,0.076768871,0.063081297,0.102244042
21123,0.691893453,1.801086843,2.845993386,10.57816952,12.87190792,16.75732268,19.8657999,17.44171239,14.19405096,9.224260672,2.856756355,-2.679947954,-5.731876201,1.422895507,1.371765712,4.024912632,16.61817923,19.12345622,19.52028594,19.54016009,18.18561495,9.38607078,1.078968732,0.60955267,-2.382341563,0.403476229,0.38570225,8.221179742,14.97361912,17.37632947,20.05805709,18.61432986,17.05521693,9.107824749,-0.402683273,0.825898122,9.861123415,14.61017386,15.90535331,23.32082001,25.0616871,28.86789431,31.13240968,29.32133035,27.05250466,22.2420815,14.95187692,7.858075877,5.353778053,12.77620635,12.76859901,17.80304552,28.75330326,30.59437935,31.0820949,30.23577774,28.32903275,21.54998476,11.07620407,9.931686189,7.002647339,11.40889646,12.68000372,21.64982828,26.40492423,28.50846133,31.4936201,31.06174915,31.72231201,22.88525265,11.93073052,11.33234363,5.276508434,8.20563035,9.375673347,16.94949477,18.96679751,22.8126085,25.49910479,23.38152137,20.62327781,15.73317108,8.90431664,2.589063961,-0.189049074,7.099550929,7.070182361,10.91397908,22.68574124,24.85891778,25.30119042,24.88796892,23.25732385,15.46802777,6.077586399,5.27061943,2.310152888,5.906186345,6.532852985,14.93550401,20.68927167,22.9423954,25.77583859,24.83803951,24.38876447,15.9965387,5.764023621,6.079120878,81.75351945,32.29841196,77.98505117,65.7202796,100.8263644,81.38592363,59.55934926,48.89113936,119.5009357,76.69828189,26.10263225,46.93309842,43.1543761,136.8490982,78.96929543,60.88044272,57.79034755,97.78147895,58.1147198,64.78182923,95.6386705,35.26599687,86.82366731,68.27806715,0.046985028,0.120112786,0.037447378,0.071288023,0.049719831,0.11532622,0.035705994,0.038541019,0.004579407,0.089172675,0.063062183,0.074131009
21125,0.71383592,0.722496665,2.057986358,9.654690533,12.08520366,15.51859759,18.90047397,17.07851051,13.48265713,7.9597808,2.15367292,-2.939373314,-6.543697604,2.12859817,1.080242338,3.65350475,15.40739406,17.81913232,18.73932576,18.42354134,18.11262903,8.840277761,0.408195657,0.235885673,-2.556410558,0.482026511,0.223208927,7.242201799,13.97485192,16.36086889,19.08773323,17.79328207,15.83891651,8.554385636,-0.865156603,0.351935636,9.707121803,14.21050862,15.22120379,22.73241944,24.16336275,27.62915759,30.17125763,28.13427307,25.92609404,22.06902236,14.8987373,7.798302731,5.375806099,13.41809342,12.51983343,17.16578954,27.93377108,29.36052811,30.08316842,28.93255532,27.67755976,20.76696915,10.91485251,9.197192192,6.879227338,11.75613553,12.78406017,21.45570211,26.1363653,27.54165012,30.24022829,30.00223865,30.69623753,22.49075961,12.14131161,11.49503462,5.210478861,7.466502644,8.639595072,16.19355498,18.1242832,21.57387759,24.5358658,22.60639179,19.70437558,15.01440158,8.526205112,2.429464708,-0.583945753,7.773345794,6.800037882,10.40964715,21.67058257,23.58983021,24.41124709,23.67804833,22.8950944,14.80362346,5.661524081,4.716538933,2.16140839,6.119081023,6.503634547,14.34895196,20.05560861,21.9512595,24.66398076,23.89776036,23.26757702,15.52257263,5.638077503,5.923485126,97.13594896,38.19055833,124.5898331,139.8585716,170.1876895,113.1846242,119.975385,157.1853672,64.38646995,134.614651,42.88090196,71.92752824,37.23388045,227.848416,112.1579505,113.4201744,87.01143606,170.253438,119.391917,112.0318231,148.760696,65.31874928,142.2749762,137.3748236,0.045523973,0.124799008,0.025710017,0.048682596,0.050406771,0.107809497,0.059385271,0.029311001,0.002707304,0.06761081,0.051497125,0.082672533
21127,-0.684024572,-0.456786977,0.234450811,8.248890326,11.00102117,14.3738213,17.7967483,15.65579189,13.04263841,7.44535222,0.892025596,-4.273043223,-7.799116824,0.140241276,-0.982886563,2.394983904,14.29738155,16.57756299,17.39468916,17.85925757,17.13962494,7.819500967,-0.20340383,-1.264315398,-4.030761467,-1.476448883,-1.706687499,5.858336821,12.83516137,14.91131717,18.25772399,16.41891996,14.4364112,7.529212498,-1.991917123,-1.174234253,9.3604723,13.99746146,14.44046248,23.26197471,24.38968755,28.59739458,30.46234041,28.86926724,26.38666694,22.76791955,14.48004054,7.749275689,5.18535906,12.69628245,11.278951,17.2959476,28.64064595,29.71609766,30.81754324,29.88945987,28.0278077,20.75749254,10.97332613,9.156465161,6.303824534,11.14588017,12.77659715,21.76058493,26.55999548,27.81407968,31.34985201,30.40488891,31.00858365,23.048579,11.82531084,10.88134595,4.338223864,6.770337244,7.337456646,15.75543252,17.69535436,21.48560794,24.12954435,22.26252956,19.71465267,15.10663588,7.68603307,1.738116233,-1.306878882,6.418261862,5.148032219,9.845465753,21.46901375,23.14683033,24.1061162,23.87435872,22.58371632,14.28849675,5.384961152,3.946074881,1.136531533,4.834715645,5.534954824,13.80946088,19.69757843,21.36269842,24.803788,23.41190443,22.72249743,15.28889575,4.916696858,4.85355585,116.6141222,59.89550529,116.1923297,92.86872337,175.2063611,162.1508401,165.9333871,126.0343067,79.47610159,128.2313249,46.68002856,57.18037935,80.55148041,192.4172681,120.2831452,100.4970516,127.1069193,131.5950318,164.7011499,147.5384846,268.3537719,69.31336221,112.0412294,122.4811786,0.054413607,0.091309075,0.03870876,0.047784084,0.075853964,0.091633951,0.072261201,0.062403341,0.008462087,0.074945943,0.045180647,0.079611128
21129,-0.117359187,0.397732327,1.429274225,9.076768734,11.70709367,15.43378862,18.61557039,16.68614579,13.5196053,8.113676446,1.688639525,-3.256154443,-6.690868261,0.983213484,0.209860304,3.115150623,15.08530809,17.60203437,18.4366358,18.39687433,17.64444911,8.466532613,0.216593459,-0.430162137,-3.27949656,-0.634865503,-0.502656637,6.732824619,13.56023099,16.08690748,18.94851733,17.65394665,15.75759742,8.382233473,-1.019290794,-0.332406321,9.502876321,14.22794994,14.99294126,22.75098178,24.20401848,27.96247901,30.0936349,28.290619,26.21123669,22.23339461,14.69374301,7.771500378,5.488193196,12.77734326,12.07997035,17.28389634,27.88899984,29.27475081,30.08250764,29.23774919,27.62213286,20.86140718,10.88344771,9.101172248,6.53064966,10.98871044,12.58128665,21.21740182,26.01358106,27.55724978,30.37332446,29.77218583,30.21969348,22.39035849,12.00882683,11.01413752,4.692758567,7.312841133,8.211107741,15.91387526,17.95555607,21.69813381,24.35460265,22.48838239,19.86542099,15.17353553,8.191191267,2.257672967,-0.601337532,6.880278374,6.144915325,10.19952348,21.48715396,23.43839259,24.25957172,23.81731176,22.63329099,14.66396989,5.550020583,4.335505055,1.62557655,5.17692247,6.039315008,13.97511322,19.78690603,21.82207863,24.6609209,23.71306624,22.98864545,15.38629598,5.494768019,5.340865598,45.26265006,15.86221818,50.8765109,46.18077091,83.05580863,58.30399357,59.09008062,75.58629155,34.4605861,65.66131234,22.70490236,32.23372217,22.37703001,93.74727146,58.74803465,51.25390435,53.77706874,88.94180048,64.02974593,64.7336847,123.5741246,35.107167,60.97773733,67.66524514,0.052500572,0.101345917,0.031590227,0.044667792,0.042475261,0.106791162,0.069314437,0.043396178,0.004697095,0.073144677,0.046101184,0.093400556
21131,0.175055372,-0.121884673,1.06476444,8.410067227,11.11513256,14.47740771,17.62029363,16.00689877,12.53479643,7.175593889,1.374927798,-3.037528514,-6.621925764,1.334522219,0.196131119,2.792168119,14.0498714,16.65410258,17.48363596,17.31876825,17.12194289,8.144427257,-0.021997751,-0.529171835,-2.947062902,-0.087519066,-0.326524377,6.239931727,12.83643895,15.1465515,17.86935123,16.74970226,14.86321148,8.064056208,-1.276199801,-0.423107797,9.905451206,14.0998292,15.03968332,22.2647926,23.77862259,27.14241553,29.50212192,27.7396373,25.72432303,22.00608629,14.7979052,8.165590994,5.669960793,13.17122428,12.39749457,17.10830597,27.12805986,28.60362391,29.41402079,28.41785887,27.39440401,20.59204145,11.21956244,9.273961551,7.194725948,11.52215497,13.09245017,20.93721448,25.89900906,26.92652566,29.4249601,29.08433532,29.72808683,22.16875347,12.35090608,11.56839665,5.040253289,6.988972261,8.052223879,15.33742992,17.44687758,20.80991162,23.56120777,21.87326803,19.12955973,14.59084009,8.086416499,2.56403124,-0.475982486,7.252873251,6.296812846,9.950237045,20.58896563,22.62886324,23.44882838,22.86831356,22.25817345,14.36823435,5.598782344,4.372394858,2.123831523,5.717317951,6.382962898,13.5885731,19.36772401,21.03653858,23.64715566,22.91701879,22.29564916,15.11640484,5.537353142,5.572644429,104.4499247,37.97515386,97.38321747,132.2352598,152.2917123,94.47182725,102.4310808,133.7948038,42.23322622,130.2568129,41.19203637,69.5452065,48.49786245,214.9360164,104.8684714,86.16003153,100.9103316,163.4255057,97.24223123,111.4159898,133.5584268,60.92752663,120.3695296,149.3856363,0.056297318,0.132153513,0.03710433,0.052641429,0.057615812,0.112243962,0.056082895,0.032942011,0.00394716,0.071438602,0.047191077,0.088658113
21133,0.257347434,-0.091023527,1.098751501,8.649798694,11.28109189,14.47404267,17.529969,16.00782806,12.50595856,7.41626141,1.545200751,-2.950877428,-6.723575682,1.433904212,0.01915751,2.888543083,14.13653497,16.44946619,17.41366954,17.09312783,17.18386381,8.227456406,-0.005528151,-0.687572372,-3.023839067,0.013948067,-0.331492871,6.501742313,13.01999869,15.02919613,17.62649843,16.49467164,14.97961001,8.292966725,-1.174896193,-0.329165883,9.832143965,13.92968345,14.79902725,22.24202148,23.67737605,27.18050042,29.64548062,27.72197835,25.67798089,22.16051656,14.64069725,8.049693927,5.245437256,13.24330224,11.99029262,17.30062041,27.11854207,28.5810496,29.55187541,28.47539743,27.5811945,20.43877731,11.25393604,8.933802962,7.085099183,11.55732566,13.2251969,21.01182912,26.19598729,26.63703516,29.34294441,29.03989877,29.96238236,22.44174795,12.20528355,11.39988746,5.044745699,6.91932996,7.948889377,15.44591009,17.47923397,20.82727155,23.58772481,21.8649032,19.09196973,14.78838898,8.092949,2.549408249,-0.739069213,7.338603226,6.004725065,10.09458175,20.62753852,22.51525789,23.48277248,22.78426263,22.38252915,14.33311686,5.624203944,4.123115295,2.030630058,5.785636861,6.446852013,13.75678571,19.60799299,20.83311565,23.48472142,22.76728521,22.47099619,15.36735734,5.51519368,5.535360791,80.73636819,33.36887463,75.87282631,107.8171564,128.5193462,66.14347529,81.54310674,100.192971,35.2787802,108.8582401,29.70976436,47.35975952,44.7956184,161.8261164,93.41698773,59.34256947,81.66796789,113.2686988,73.98017344,79.24013673,117.4122303,55.79817332,94.73679306,120.2156493,0.053726674,0.121587182,0.038516256,0.050460514,0.053209711,0.091046111,0.060258953,0.029003177,0.003691067,0.059225385,0.043805407,0.068893796
21135,-0.810525935,0.023294464,0.781065302,8.687717697,11.52693437,14.91401403,18.38939151,15.98452963,13.23216352,8.060606128,0.933998656,-4.360936572,-7.806028795,-0.165996033,-0.646304431,3.106959125,15.20760721,17.58292627,18.19959721,18.78557609,17.43749425,7.956670038,-0.082009328,-1.158388079,-4.494362846,-1.850152657,-1.456647657,5.984728223,13.33362876,15.90398909,19.25483679,17.15072164,15.12046765,7.841822278,-1.728370209,-1.296736001,7.808065445,12.38801338,13.14581442,21.90155094,23.1825141,27.62002371,29.42289669,27.79966799,25.29918323,21.31100668,12.85366429,6.261355058,3.388673308,10.95777589,9.829653525,15.64443234,27.51910632,28.69994018,29.68707092,28.88145962,26.72600605,19.81450877,9.148768693,7.724355752,4.212194478,9.037098212,10.87284698,19.94398342,25.11710434,26.61059555,30.47074206,29.24224401,29.88084558,21.85897716,10.22088756,9.209644228,3.498769755,6.205653924,6.963439862,15.29463432,17.35472423,21.26701887,23.9061441,21.89209881,19.26567338,14.6858064,6.893831473,0.950209243,-2.208677743,5.395889927,4.591674547,9.375695734,21.36335676,23.14143323,23.94333406,23.83351785,22.08175015,13.8855894,4.533379682,3.282983836,-0.141084184,3.593472778,4.708099661,12.96435582,19.22536655,21.25729232,24.86278942,23.19648283,22.50065661,14.85039972,4.246258674,3.956454114,151.6785609,70.94891038,179.4172976,130.908792,217.776815,205.908197,268.5317521,138.4115495,113.2100633,169.7305492,79.70272381,67.90095311,87.27528884,285.3376856,147.2995232,162.045635,171.2351778,207.6950258,222.6631968,217.364943,447.8956109,94.58405085,200.6393514,146.7039306,0.068326635,0.107603917,0.049060038,0.06354707,0.072770553,0.120294542,0.082323779,0.081999189,0.012378651,0.083848141,0.050665812,0.098871008
21137,0.594630027,1.505467365,2.522859131,10.26859041,12.66295973,16.37537491,19.4122906,17.23916025,14.00366797,8.937187999,2.728113271,-2.735849521,-5.817542955,1.626059282,1.068695244,4.036135831,16.10983668,18.38294881,19.03477946,18.89090284,18.0189427,9.126598073,1.036449906,0.439868185,-2.554809836,0.291823802,0.290635098,8.044639445,14.47775958,16.82567106,19.54941609,18.18311961,16.51626812,9.060091728,-0.201329847,0.788273977,9.321908209,14.14069776,15.09406699,22.62863404,24.24932279,28.03353374,30.14146298,28.25525532,26.03720784,21.88691712,14.60625931,7.669372057,5.167458336,12.91839041,12.09009298,17.2065167,27.91856348,29.45658672,30.24400415,29.02212416,27.60512723,20.68430202,10.52690981,9.093975684,6.640836699,11.18236344,12.19346667,21.07679188,25.65496342,27.38550221,30.73977537,30.16393354,30.84481315,22.51640429,11.98855751,11.0074894,4.958269118,7.823082563,8.808463059,16.44861222,18.45614126,22.20445432,24.77687679,22.74720779,20.0204379,15.41205256,8.667186291,2.466761268,-0.32504231,7.272224847,6.579394114,10.62132627,22.01420008,23.91976777,24.63939181,23.9565135,22.81203496,14.90545005,5.781679856,4.766921934,2.043013432,5.737093622,6.242050882,14.56071566,20.0663615,22.10558664,25.14459573,24.17352658,23.68054063,15.78824801,5.893613833,5.897881687,61.18101959,25.98855269,81.19584797,61.40934653,98.6407884,74.92234581,80.35167122,88.75819098,99.90625075,107.4639745,35.69692744,49.93856195,52.09268408,147.1169662,125.062383,82.57421818,75.25088593,163.7643702,82.27494732,105.2092418,127.3407635,54.47544314,99.66278441,94.00990652,0.046934277,0.097165927,0.019985916,0.047118177,0.045887187,0.086309085,0.053668011,0.023348538,0.003451066,0.058014187,0.042249433,0.074739434
21139,1.123659184,2.675175369,4.043116178,10.67154072,13.53390187,17.90725358,20.74635269,18.06981919,15.41420098,10.08286526,3.265705265,-2.237856317,-5.928715588,0.749471816,2.78391747,4.606365061,17.50226759,19.89806113,20.414577,19.6374317,18.05953166,9.713952969,0.982569723,0.613053699,-2.077868505,0.174203969,0.931752739,8.131783827,14.91746386,17.71011062,20.35979237,19.21966468,17.67100292,8.679723278,-0.418706522,0.583558073,10.02360505,15.20373577,16.30789351,23.47917516,25.8138594,29.65037967,32.10645645,29.84998297,28.47614899,22.83054642,15.61788944,8.349709153,5.049557527,12.07903797,13.72512967,17.92966506,29.49507039,31.81831002,32.13983493,31.17095053,29.50437157,22.25743709,11.05400611,10.23948468,7.029191559,11.34124877,13.14177881,21.88829791,26.53976629,29.32483503,31.56006901,31.31983405,32.29293873,22.65390224,12.04062156,12.02903065,5.573632118,8.939455572,10.17550485,17.07535794,19.67388063,23.77881662,26.42640457,23.95990108,21.94517499,16.45670584,9.441797354,3.055926418,-0.43957903,6.414254895,8.254523572,11.26801506,23.49866899,25.85818558,26.27720597,25.40419112,23.78195162,15.98569503,6.018287915,5.426269189,2.475661527,5.757726367,7.036765774,15.01004087,20.72861507,23.51747282,25.95993069,25.26974936,24.98197083,15.66681276,5.810957517,6.30629436,66.59621156,40.71765894,93.37052439,115.6496206,105.5509221,113.5016682,57.27301582,56.26099127,66.52943586,102.6923952,55.0310234,65.12606396,64.99092995,182.3614215,77.08340385,116.1648999,109.1796443,107.0791095,33.62313714,44.70931475,100.2619063,54.01459461,109.7179387,88.84209048,0.047801445,0.115170298,0.049142895,0.059442496,0.070181097,0.060691406,0.06585092,0.04153252,0.005192704,0.062506698,0.058570327,0.037075972
21141,1.450550563,1.973914582,3.290233623,10.4906818,13.2919624,17.16140296,20.30132156,17.72019119,14.21528678,8.894853555,2.589824074,-2.467517136,-6.220610257,1.960346205,2.404550632,4.203404115,16.77633253,19.723147,20.0828768,19.68267467,18.20311275,9.167504276,0.804864234,0.403811033,-2.292876653,0.896554267,0.328041874,7.373309364,15.11783363,17.27938373,20.05256425,18.46000497,16.20283388,8.411318117,-0.982178811,1.064805256,10.45657136,15.13865258,16.63636558,23.48302547,25.5588791,29.13523343,32.08312359,29.87768624,27.50461812,22.77111297,15.35804674,8.408231587,5.142522226,13.42771317,13.926113,17.38191713,29.19088261,31.53747731,31.9027265,31.22063138,28.87741654,22.26543218,11.60305877,10.20909741,7.727087541,12.41024367,13.28230773,21.85606695,27.05439837,29.0465865,31.54978126,31.41629873,32.48450758,23.15081035,12.23901998,11.95431742,5.953560959,8.556283584,9.963299603,16.98685363,19.42542075,23.14831819,26.19222257,23.79893872,20.85995245,15.83298326,8.973935405,2.970357225,-0.539044015,7.694029689,8.165331817,10.79266062,22.98360757,25.63031215,25.99280165,25.45165303,23.54026465,15.71646823,6.203961502,5.306454221,2.717105444,6.653398969,6.8051748,14.61468816,21.086116,23.16298511,25.80117276,24.93815185,24.34367073,15.78106423,5.628420583,6.509561338,137.3903296,78.05588755,137.1936562,156.6147411,186.2289502,210.7794756,118.1066405,188.3012711,266.3732493,172.4429891,76.02160895,127.6450672,86.32164,296.2641772,154.4231434,151.9265537,166.5586348,168.0250922,73.85184594,183.5993332,185.54109,146.6773473,185.3573705,172.302164,0.046884805,0.165968673,0.034392847,0.074286721,0.0381282,0.109826206,0.060884016,0.069429661,0.007575962,0.098532889,0.068642833,0.079134634
21143,1.383045758,3.057414078,4.260447696,10.84370903,13.59113585,17.94488376,20.80383094,18.23632216,15.49760779,10.02882397,3.480815864,-2.131266814,-5.748861938,1.149010275,2.963411858,4.804804076,17.58270536,19.92228245,20.51502674,19.74986995,18.18027786,9.846681603,1.155631192,0.79650977,-1.843278318,0.487676799,1.021458621,8.217278776,15.10934465,17.81888941,20.32096596,19.35289824,17.77709515,8.87512873,-0.349881888,0.827306944,10.64901064,15.81375283,16.98610511,24.15968554,26.3855741,30.03424192,32.64954151,30.38830871,28.7336375,23.09940984,15.92981593,8.52004622,5.434028923,13.11584698,14.35450651,18.46530232,29.88831336,32.26691834,32.50282804,31.63499338,30.04182747,22.71488499,11.38272949,10.40515096,7.311150115,11.87121712,13.45356302,22.39417037,27.13932103,29.80417257,31.86304792,31.7061259,32.83081821,23.02250405,12.29484112,12.34058955,6.016028199,9.435583454,10.6232764,17.50169729,19.98835497,23.98956284,26.72668622,24.31231544,22.11562265,16.56411691,9.705315897,3.194389703,-0.157416508,7.132428628,8.658959182,11.6350532,23.73550936,26.0946004,26.50892739,25.69243167,24.11105267,16.2807833,6.269180341,5.600830367,2.733935898,6.179446961,7.237510819,15.30572458,21.12433284,23.81153099,26.09200694,25.52951207,25.30395668,15.94881639,5.972479617,6.583948249,63.13887197,41.81412803,83.92390101,95.12249322,98.9446573,110.7244635,60.94302985,63.44193692,70.26844142,103.132573,50.34841857,62.44092401,61.84698375,169.6286185,64.1969216,96.90083309,98.14011578,101.0511979,36.06472507,50.58976128,91.74709475,47.33700197,98.75300435,81.97348263,0.051236611,0.144576188,0.050423542,0.072462927,0.072444173,0.073416763,0.076808918,0.051898351,0.007392304,0.072316868,0.071741732,0.046209049
21145,1.209502037,2.670552444,4.333512989,10.8894019,13.73997659,18.24110713,21.12075522,18.18045264,15.40006838,9.97533766,3.368477849,-2.117611237,-5.817981276,0.792290002,3.074790599,4.71320507,17.76645855,20.29769672,20.84300943,19.89534462,18.1632713,9.805639813,1.104002183,0.815251263,-1.616655751,0.5751762,1.260587785,8.373560828,15.25644767,18.08113258,20.77067674,19.62558783,17.81198579,8.624647152,-0.24684076,0.497800727,10.04182006,15.33990991,16.38345447,23.67307179,26.26761402,30.35547318,32.68148541,30.41538137,28.84378466,23.09059252,15.82929162,8.561397144,4.889598691,11.81214063,14.01413693,18.02885436,30.06496396,32.55938196,33.0033024,31.68922766,29.78272426,22.50439223,11.19078947,10.28358922,7.162177583,11.30829651,13.37943841,21.97271321,26.97520824,30.00725767,32.25426804,31.81618032,32.49740976,22.63474284,12.11642889,11.99564258,5.625661046,9.005231179,10.35848373,17.28123685,20.00379531,24.29829016,26.90112032,24.29791701,22.12192652,16.53296509,9.598884735,3.221892954,-0.464191293,6.302215314,8.544463766,11.37102972,23.91571125,26.42853934,26.92315591,25.79228614,23.97299778,16.15501602,6.147395826,5.549420242,2.772760916,5.941736354,7.320013098,15.17313702,21.11582796,24.04419512,26.51247239,25.72088408,25.15469778,15.629695,5.934794064,6.246721652,53.45860321,41.25705371,79.96849113,117.5649615,93.54025739,89.98479968,49.06143578,43.91652754,46.24466745,64.37988931,53.15647721,56.91436575,59.97896378,156.95433,66.52990529,102.3501,91.2748591,76.02745301,23.14298725,37.4301372,85.08305478,54.42216961,75.39129158,81.59188318,0.051815636,0.130361522,0.059381556,0.060629411,0.087113786,0.054238531,0.070521629,0.039791707,0.007038973,0.075691326,0.064692406,0.029427283
21147,0.703128159,0.349292929,1.78140398,9.308507323,11.53639247,14.90154622,18.2580306,16.57084551,13.09112398,7.654444925,2.082370842,-2.837321544,-6.482990918,2.145231506,1.046712653,3.488256,14.63915675,17.25660009,18.25120345,17.87152272,17.74880576,8.622057529,0.249953239,0.112733864,-2.513670129,0.613876087,0.177734155,6.98691865,13.45377641,15.7686401,18.416383,17.30650902,15.34670659,8.399501603,-1.066579521,0.08569205,9.929559178,14.23855573,15.52431192,22.87678371,24.48607157,27.74404436,30.33071594,28.42730593,25.90690238,22.313072,15.34224383,8.255140552,5.291714633,13.75434832,12.83535208,17.16373193,28.30010777,29.78410661,30.48858098,29.25873569,28.09691418,21.01534613,11.21327874,9.538282297,7.289804282,12.27136853,13.31225069,21.75346841,26.63837909,27.88129404,30.60343913,30.27745244,31.21973639,22.82741128,12.49052578,11.84884533,5.316343668,7.293924331,8.652857949,16.09264552,18.01123202,21.32279529,24.29437327,22.49907572,19.49901318,14.98375846,8.712307335,2.708909504,-0.595638143,7.949789915,6.941032365,10.32599396,21.46963226,23.52035335,24.36989222,23.5651292,22.92285997,14.81870183,5.731615988,4.82550808,2.388067076,6.442622308,6.744992424,14.37019353,20.04607775,21.82496707,24.50991106,23.79198073,23.28322149,15.61345644,5.71197313,5.96726869,98.92520572,46.09484401,140.1413166,178.0451351,184.0295505,116.6210591,133.2325145,164.0631035,78.35908654,135.0033513,45.75319051,83.53117758,36.26271659,253.9350498,119.9592218,144.4546829,75.51548386,157.5614055,117.705373,111.9776325,186.3594926,67.3187613,147.8850024,171.8404171,0.064319099,0.157665358,0.036290924,0.066261745,0.057566173,0.109401793,0.075868714,0.040892365,0.004089922,0.07145517,0.056273588,0.096192737
